	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
am0153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1	0	2	0	0	4	0	0	0	0	1	0	1	1	1	3	1	0	0	1	0	0	0	4	0	0	0	1	1	2	1	2	0	0	0	1	1	0	1	2	1	1	0	2	3	1	3	0	2	4	0	2	1	0	0	0	5	2	0	0	0	0	1	0	0	1	3	0	1	0	1	4	2	0	1	0	5	3	2	0	1	1	1	1	2	4	4	1	1	0	2	2	1	3	7	4	5	1	2	0	1	4	1
am0155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	2	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	4	1	2	0	2	1	0	0	0	0	2	0	0	0	1	0	1	2	0	1	0	1	1	0
am0156	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	1	1	2	3	3	3	2	1	1	0	5	0	0	1	2	2	5	4	3	1	1	6	3	3	4	6	2	5	5	4	1	2	2	2	2	2	1	5	5	5	0	1	2	6	3	1	2	4	1	2	1	5	8	3	2	2	2	1	5	7	3	1	3	1	0	2	3	1	2	7	7	7	7	4	1	4	1	7	4	6	1	4	3	5	2	3	5	4	5	3	3	5	5	4	4	8	8	1	0	4	3	7	5	5	1	0	5	1	0	5	6	5	7	4	4	4	3	1	1	13	3	5	21
am0157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	2	2	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	1	3
am0158	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	2	1	0	2	0	0	0	0	0	2	1	1	2	0	1	3	3	1	3	0	2	2	1	0	2	2	2	2	1	2	0	2	1	1	0	2	0	3	2	0	3	3	1	1	3	1	1	0	0	2	2	0	0	0	1	3	2	4	0	1	1	2	0	1	3	1	1	1	2	2	2	1	0	0	0	2	0	3	0	2	1	3	0	3	2	1	2	4	2	0	2	1	1	0	1	0	0	2	4	0	0	2	1	1	1	4	4	2	4	2	2	2	0	1	1	8
am0159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
am0160	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	0	2	1	0	1	0	3	0	0	0	5	0	0	1	2	1	1	0	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	0	2	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	1	1	0	0	3	1	1	1	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	0	2	0	0	1	0	3	0	1	2	0	0	0	0	2	1	0	0	0	1	0	0	0	2	1	1	2	4	4	4
am0161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	1	1	2	1	0	1	1	1	1	0	0	0	0	1	0	0	1	2	1	0	2	1	2	0	0	0	2	0	0	0	0	1	0	1	1	0	0	4	0	0	0	1	1	0	0	1	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	1
am0162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	2	0	1	0	0	0	2	0	0	0	3	0	0	0	1	0	1	0	0	2	2	1	0	0	2	0	0	1	0	0	1	0	1	0	0	0	3	1	1	1	1	2	0	1	0	0	1	1	2	2	2	1	2	1	1	0	0	0	0	1	2	4	2	0	0	2	0	1	0	1	1	2	2	0	1	0	4	1	1	3	4	4	2
am0163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	2	2	1	0	0	0	0	0	1	0	0	2	2	0	0	2	3	0	1	0	1	0	1	2	1	1	1	0	1	0	0	1	2	0	1	2	4	0	0	0	0	2	2	0	0	1	0	3	0	1	0	1	3	2	0	0	1	1	0	0	1	1	3	0	1	2	0	4	2	0	1	1	1	1	0	1	1	1	0	1	0	4	2	2	1	0	1	5
am0164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	2	0	2	0	0	0	0	0	1	0	1	1	1	0	1	0	1	3	2	2	0	1	2	0	2	0	3	1	2	4	0	1	3	0	1	3	2	2	3	1	2	3	3	0	1	4	5	2	4	0	1	0	1	2	3	0	0	1	0	0	1	5	2	0	3	3	6	2	4	1	1	0	4	4	1	2	2	6	2	1	0	0	2	0	3	0	0	0	4	3	2	6	5	1	2	6	2	7	2	1	0	1	2	1	6	3	2	2	3	3	1	6	1	1	4	4	3	3
am0165	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	2	1	0	1	0	2	4	1	2	2	0	0	0	0	1	1	1	0	1	1	2	0	1	1	0	0	5	1	2	3	0	0	2	0	0	1	0	1	2	0	6	1	0	2	2	3	1	6	0	5	1	1	2	1	1	3	1	9	0	0	1	1	1	0	2	3	0	1	2	0	2	2	8	1	2	0	2	3	2	0	2	2	4	0	2	4	2	0	0	2	1	2	10
am0166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	0	2	2	0	0	0	3	1	2	0	1	0	2	0	1	1	0	1	0	1	0	0	1	3	2	0	0	0	1	0	1	0	0	0	0	3	1	0	1	0	0	2	0	2	0	0	0	0	2	0	0	2
am0167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
am0168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	1	0	0	0	0	1	1	1	0	0	1
am0169	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	1	0	0	1	0	2	0	1	1	1	0	1	1	1	2	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	3	0	2	1	2	0	0	3	1	1	1	1	1	2	0	1	3	0	0	0	1	0	1	0	1	0	4	1	4	0	2	3	1	1	0	2	3	1	1	4	0	1	2	3	0	3	3	2	3	0	1	3	1	1	2	2	1	2	2	1	2	1	2	0	3	3	5	1	1	3
am0171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	3	0	0	0	2	3	0	0	0	2	2	0	1	0	0	2	1	1	0	0	0	0	1	1	3	0	0	0	1	2	0	0	0	0	1	2	5	1	0	1	0	3	5	4	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	2	1	0	1	1	0	0	0	0	0	0	1	2	2	0	0	4	2	0	0	1	0	1	2	0	4	0	3	0	0	2	1	2	2	0	2	0	0	0	0	2	5	4	1	0	2	4	3	3	0	3	3	3	1	4	1	3	1	1	5	6	6	3
am0172	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	2	2	0	0	0	0	0	1	1	1	0	1	0	2	2	0	1	1	0	0	1	1	0	0	2	3	1	1	1	0	2	2	0	0	0	0	0	1	0	1	3	4	2	1	0	0	0	3	0	0	0	1	0	0	0	1	1	4	1	1	1	0	1	1	0	0	0	1	2	1	0	0	2	0	0	1	1	1	0	0	1	0	0	0	2	1	1	1	1	0	1	2	1	1	3	4	0	0	0	0	0	3	2	0	2	1	3	2	1	1	1	3	3	2	3	1	0	1	2	1	1	2
am0173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1	0	0	0	0	2	1	0	0	0	0	1	1	0	2	0	0	0	1	2	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0	1	0	0	0	1	0	0	1	0	2	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	4
am0174	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	2	0	1	1	0	1	0	0	1	1	1	0	3	3	1	2	1	1	1	1	4	1	2	0	2	1	0	1	2	2	2	2	2	0	2	0	1	2	1	0	3	0	2	1	0	2	3	1	2	3	3	0	2	2	0	0	0	1	3	0	1	0	1	2	4	0	4	0	1	3	1	1	2	2	1	1	1	9	2	5	3	7	2	4	1	0	2	2	3	3	3	2	6	3	0	3	6	3	5	1	0	1	5	2	5	1	1	2	4	5	4	1	5	1	3	5	5	0	5	5	9
am0175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3	0	6	2	1	2	4	3	2	6	1	0	0	0	2	1	6	0	6	2	2	1	1	4	1	1	2	3	1	7	1	7	2	3	3	0	2	6	3	2	5	3	3	1	3	0	3	1	1	3	1	2	2	1	1	1	4	4	3	4	2	2	4	4	1	1	4	2	5	5	3	1	2	6	2	6	5	2	3	4	2	4	3	1	5	5	8	6	3	8	9	6	4	3	4	5	5	3	4	10	7	2	5	3	4	12	2	7	10	12	6	3	4	8	11	9	11	5	15	14	7	7	8	15
am0176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
am0177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	3	2	2	1	0	0	1	0	0	2	0	2	0	0	1	0	0	0	0	6	0	0	0	1	0	0	2	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	0	1	0	3	1	1	3	2	0	0	2	1	1	1	2	1	0	3	2	0	0	0	1	0	3	1	4	0	0	1	0	0	0	0	5	1	2	1	1	3	0	0	2
am0178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	1	0	1	0	0	1	2	2	0	0	1	4	0	0	0	0	3	1	1	0	0	2	0	0	0	1	0	0	1	2	2	1	0	0	0	0	0	2	0	2	1	1	1	0	0	2	1	1	0	0	0	2	1	3	0	3	2	3	0	3	1	2	0	1	1	2	2	2	2	0	2	2	0	2	7	0	0	1	1	0	6	2	2	0	5	4	0	1	8	2	0	7	4	1	1	4	0	1	2	10	0	1	0	3	2	1	0	0	1	4	2	3	2	4	0	5	2	2	3	0	10	10	7
am0179	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	2	1	0	1	0	1	1	0	2	0	0	0	1	0	0	1	2	0	1	4	0	0	1	0	0	0	2	0	2	0	0	0	2	0	1	1	1	2	1	3	2	0	1	1	3	2	0	1	2	1	1	1	1	2	5	3	3	0	4	1	1	2	1	2	4	0	2	4	4	2	4	4	1	0	1	1	1	1	5	2	1	1	2	2	1	0	1	0	0	2	2	1	2	2	2	4	1	2	1	4	0	0	0	1	3	3	1	1	7	5	0	2	4	2	2	2	0	3	1	1	2	3	2	3	3	2	6	3	4	6
am0180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	2	2	1	1	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	2	0	0	1	1	0	0	1	0	1	1	0	0	0	4	0	0	0	2	1	4	0	0	0	0	1	1	1	0	1	0	1	0	2	2	0	0	2	2
am0181	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	4	0	4	1	2	0	1	0	0	2	3	5	2	0	0	0	3	2	2	3	2	0	1	0	1	1	1	2	1	4	3	5	1	3	2	4	2	0	1	0	8	1	0	2	3	3	1	1	1	0	4	4	2	1	4	2	1	3	4	2	3	3	3	3	1	3	1	1	4	9	2	3	2	0	5	1	6	3	4	1	2	1	3	3	7	1	2	2	0	3	5	3	3	3	3	1	4	3	2	2	2	6	3	2	1	2	3	2	3	5	5	2	8	8	7	10	10	7
am0182	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	2	0	0	0	0	0	1	1	1	4	3	0	1	1	0	2	0	1	1	3	1	0	3	2	0	0	3	1	0	0	0	1	0	1	2	0	1	1	1	2	1	3	3	1	1	2	3	0	1	0	4	4	2	2	2	1	2	0	1	0	0	3	1	1	4	2	3	0	0	1	1	2	2	3	2	0	1	2	0	0	2	1	1	3	0	0	0	3	3	2	2	1	3	2	0	1	2	2	1	1	5
am0183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	0	3	0	0	0	0	3	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	3	1	1	2	1	1	3	0	1	2	3	1	0	0	4	1	1	0	0	0	0	1	4	1	0	1	2	2	1	0	1	2	5	0	4	1	1	1	2	3	1	2	2	0	1	0	1	0	1	1	2	1	1	1	2	1	2	2	2	2	2	0	1	0	2	0	2	0	4	1	3	3	2	1	1	0	4	3	3	2	2	1	2	3	2	4
am0184	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	4	1	1	2	1	0	0	2	0	1	0	1	0	0	0	1	0	0	3	3	2	1	0	2	1	2	0	0	1	2	0	3	0	2	1	1	1	4	2	0	2	0	2	1	1	0	0	0	3	1	1	0	3	1	3	1	2	2	0	4	1	0	3	0	1	0	2	2	0	3	2	2	1	0	2	1	0	0	3	1	1	0	3	2	1	2	1	1	0	3	1	0	1	2	2	0	1	3	3	0	4	3	1	3	2	0	3	4	1	2	2	2	2	3	1	1	0	2	4	3	2	1	1	0	3	3	2
am0185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
am0186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
am0187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	2	0	0	1	1	0	3	2	0	4	2	0	0	1	0	1	0	1	0	0	0	1	0	3	2	3	2	0	1	0	3	4	1	1	1	1	0	3	0	3	2	2	1	1	2	1	0	2	3	2	2	1	2	4	1	5	1	2	1	4	2	2	0	1	1	3	2	4	3	4	1	1	4	2	1	5	4	5	6	1	2	2	2	2	5	4	1	2	6	3	3	2	2	2	4	3	3	2	4	2	5	2	3	2	3	5	3	2	6	4	5	2	2	2	1	5	3	0	7	1	2	4	4	2	5	5	8
am0188	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	3	1	1	0	3	0	0	0	1	0	1	0	1	1	1	2	2	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	1	0	0	2	2	0	4	0	0	0	0	6	0	1	0	0	2	0	0	2	1	1	1	1	0	1	2	3	2	3	1	2	4	0	1	1	3	2	2	0	2	2	2	0	3	3	3	3	3	3	4	0	2	0	1	4	3	0	1	1	3
am0189	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	1	1	1	0	2	1	0	0	0	2	1	0	0	0	1	0	1	0	2	0	2	0	2	0	0	0	1	3	2	0	0	1	1	0	2	3	1	0	0	1	0	0	1	2	1	0	0	0	3	0	0	0	1	0	1	2	3	3	1	1	0	0	0	1	0	0	0	2	2	0	2	0	0	3	4	2	2	2	2	2	4	1	1	4	2	1	0	1	3	1	2	1	1	1	4	0	1	1	2	0	1	2	3	4	4	2	1	3	3	2	3	1	1	0	2	2	2	6
am0190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	2	2	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	2	1	1	1	0	3	0	0	1	1	0	0	0	2	0	0	1	1	0	1	0	0	2	0	0	1	0	0	2	1	0	2	2	1	2	1	1	1	1	0	0	1	1	2	2	2	0
am0192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3	1	0	0	0	0	0	1	2	1	0	0	0	1	2	0	0	0	2	0	1	0	1	1	2	0	1	1	0	0	0	2	0	0	1	0	0	0	0	2	0	0	1	1	2	2	0	1	1	2	0	0	1	1	0	2	0	0	3	0	1	0	1	1	2	1	1	0	1	0	0	2	0	0	2	1	0	2	0	0	2	1	0	3	1	1	0	0	0	0	0	2	0	1	0	0	4	4	5	0	0	5
am0194	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	2	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	2	0	0	0	0	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	2	1	1	1	1	3	1	3	1	0	0	0	0	0	0	0	0	2
am0195	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	2	0	1	0	0	1	2	0	1	0	1	0	0	1	5	1	1	0	3	1	3	0	2	2	0	0	2	0	1	0	1	1	0	3	0	2	0	0	0	0	0	2	0	3	2	0	1	0	2	1	2	0	3	2	0	2	0	0	2	0	1	1	0	2	0	1	1	0	0	0	4	2	1	6	3	3	3	0	0	1	7
am0196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	0	0	1	0	1	0	2	1	2	1	0	1	1	0	0	1	0	1	0	1	0	1	2	0	0	0	0	0	1	0	1	1	0	0	2	0	2	0	0	2	0	1	1	0	1	0	0	0	2	1	2	1	1	1	0	3	1	2	0	0	1	1	1	3	0	1	0	4	0	2	1	1	1	1	3	0	1	2	1	1	3	2	0	1	1	3	0	3	1	4	5	0	0	1	1	2	2	1	2	1	1	0	0	1	1	0	0	1	2	2	3	0	2	2	4	3	3	4
am0197	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	1	0	0	0	1	2	0	0	1	0	1	1	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	2	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	2	0	1	2	0	0	0	1	0	0	0	0	0	2	0	2	0	1	2	0	3	0	0	0	0	2	0	0	2	2	3	0	1	0	1	0	4	0	1	0	1	2	2	2	2	0	1	1	2	1	2	1	0	0	2	0	0	1
am0198	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	2	3	0	0	1	0	1	1	1	2	0	4	2	3	2	1	2	1	0	1	0	1	4	5	1	3	3	1	0	1	0	4	2	3	0	0	1	3	1	1	0	0	0	0	0	2	4	2	0	2	0	1	4	0	2	2	2	2	0	1	0	0	2	1	3	8	1	1	3	1	1	0	2	0	5	3	3	5	3	4	2	2	2	2	5	2	2	3	3	0	0	4	0	1	1	3	1	1	1	2	0	2	1	0	0	4	3	3	2	1	1	1	5	0	2	1	4	0	0	0	1	3	3	0	1	1	2	9	2	3	5	7	12	8
am0199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	2	2	0	3	0	0	0	3	1	1	1	3	2	0	1	5	1	1	4	0	1	2	2	5	6	1	2	1	7	2	3	0	1	5	3	3	3	1	2	1	2	3	2	1	4	0	3	1	2	4	5	0	1	0	3	3	0	5	1	4	4	3	6	2	6	0	2	3	2	4	4	5	2	3	7	2	2	1	2	2	4	5	4	2	7	5	3	2	8	2	5	4	3	3	2	4	4	2	3	3	4	5	4	3	11	12	3	2	3	4	8	8	8	6	6	11	9
am0200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	2	1	1	0	2	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	2	2	1	0	0	1	2	0	1	1	0	1	0	2	0	0	0	3	1	2	0	0	1	1	0	1	1	1	2	1	0	1	1	2	1	1	0	1	0	2	1	1	3	0	0	0	0	4	5	1	1	1	1	0	1	1	0	3	3	2
